"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:Zm00001eb010530",39302.183226539,10.6778868097123,0.190387160914227,56.0851202278441,0,0
"gene:Zm00001eb087350",30042.5117221746,11.5790946339383,0.255130867440261,45.384922452198,0,0
"gene:Zm00001eb112260",30960.2789679712,-4.61284666420063,0.113529143985494,-40.6313876971541,0,0
"gene:Zm00001eb124940",10233.2432044727,9.61954698239523,0.219212515490416,43.8822891150838,0,0
"gene:Zm00001eb124960",31264.235794978,7.62163479981899,0.13986659365639,54.4921742967664,0,0
"gene:Zm00001eb144530",2560.72593997485,-4.51891096491786,0.107566515862923,-42.010387049038,0,0
"gene:Zm00001eb168100",54496.4551109294,-4.40496345858418,0.107338758395519,-41.03795799792,0,0
"gene:Zm00001eb370650",2852.73655013556,5.53332489244253,0.13937029228729,39.7023268132094,0,0
"gene:Zm00001eb397600",48265.6764296258,10.1299684304799,0.15054958017133,67.2865936852942,0,0
"gene:Zm00001eb418610",16458.9953046994,9.7474498999369,0.243263764442035,40.0694691307366,0,0
"gene:Zm00001eb433610",62909.6505086974,-4.32362191938089,0.110385568905112,-39.1683619721841,0,0
"gene:Zm00001eb303190",67604.7264861274,6.49963476308957,0.174562148249246,37.2339297395055,1.92859055087777e-303,4.44491907213555e-300
"gene:Zm00001eb059380",55640.1103460558,-4.58225760391744,0.124308935464342,-36.8618521814294,1.88890320786077e-297,4.0185689246004e-294
"gene:Zm00001eb071090",4963.6014068315,-6.78764538480957,0.185315653623058,-36.6274799354834,1.04493522285328e-293,2.06426953274666e-290
"gene:Zm00001eb406410",36474.4577288935,-4.27295563247817,0.117173266852778,-36.4669838713886,3.70193816019622e-291,6.82563357976978e-288
"gene:Zm00001eb293780",5890.97232168088,7.04683078733839,0.193518043434797,36.4143346132617,2.52511780747489e-290,4.36482395008331e-287
"gene:Zm00001eb124950",3200.06905777811,7.05821604021763,0.195274330544255,36.1451298823838,4.43723730744908e-286,7.21886307130113e-283
"gene:Zm00001eb299760",33074.0019816256,-3.23797553734421,0.0903452823842483,-35.8400068259541,2.63197195485622e-281,4.04402490863658e-278
"gene:Zm00001eb121900",8400.07685193466,9.18121386922166,0.257245158861858,35.6905214848067,5.54623326017031e-279,8.07327227771212e-276
"gene:Zm00001eb179680",43842.0997385304,-5.82508277089564,0.163265833018573,-35.6785168286434,8.51505073804002e-279,1.17750379130986e-275
"gene:Zm00001eb296680",15167.3284762485,-3.55652883772335,0.100564385391819,-35.3656895914632,5.75451013332887e-274,7.57868984559412e-271
"gene:Zm00001eb387920",1934.51384583601,4.73297455599117,0.133941587489306,35.3361091555606,1.63874264965427e-273,2.06012297552219e-270
"gene:Zm00001eb193940",9171.34566302414,8.08170565427206,0.229000068353923,35.2912805326401,7.99056118637882e-273,9.60847611876865e-270
"gene:Zm00001eb035340",3967.96479165723,-4.73885001075763,0.134563132873692,-35.216555304236,1.11579160040877e-271,1.28581034552105e-268
"gene:Zm00001eb033390",15139.2546704897,-4.24862040001953,0.120786816838252,-35.1745373479703,4.90179251763136e-271,5.42275502640522e-268
"gene:Zm00001eb213670",84107.8778179216,-4.51977422509111,0.128554369025516,-35.1584645419091,8.6303203100128e-271,9.18033726207784e-268
"gene:Zm00001eb049640",206756.565217625,-4.77046245276013,0.136486595893551,-34.9518751019384,1.21270436752957e-267,1.24221350713945e-264
"gene:Zm00001eb403260",19715.4663829502,3.44065783736376,0.0990679107973174,34.7302957100103,2.74975941134091e-264,2.71607485855199e-261
"gene:Zm00001eb245920",2990.85450888589,-5.27740740698666,0.152975999480675,-34.4982704796993,8.51506711177181e-261,8.12073141759562e-258
"gene:Zm00001eb080840",99721.0432952061,-4.0622538322804,0.118062468635178,-34.4076646815939,1.93659458800818e-259,1.78534655068474e-256
"gene:Zm00001eb034740",3118.61667958889,-4.5597340366611,0.132584952264496,-34.3910372842674,3.43283101770648e-259,3.06263895021639e-256
"gene:Zm00001eb011900",6097.0114234479,5.01311244487432,0.14629377150785,34.2674359489414,2.39875290343674e-257,2.07319715782343e-254
"gene:Zm00001eb156020",2851.48707751582,-3.83227552544315,0.111852944519252,-34.2617312571824,2.91708279320061e-257,2.44478057004694e-254
"gene:Zm00001eb056340",7673.85733799899,-3.16117721264206,0.09274375930581,-34.0850665996674,1.22779694539257e-254,9.98740591727123e-252
"gene:Zm00001eb028030",9985.48488429481,-3.84777546428875,0.113529572793742,-33.8922746699603,8.65775242914173e-252,6.8413559695078e-249
