"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:Zm00001eb011900",17779.4658923756,6.45404701605677,0.127616205038968,50.5738829491599,0,0
"gene:Zm00001eb034050",8153.0385446289,8.35827948152617,0.196271591374483,42.5852739206598,0,0
"gene:Zm00001eb087350",27399.4590841645,10.8873681020629,0.272057084122606,40.0186899641854,0,0
"gene:Zm00001eb157170",6895.33544162155,6.58640361045391,0.144965171417198,45.4343863844285,0,0
"gene:Zm00001eb161370",9720.50675686896,-10.7981571578964,0.268908408143292,-40.1555207308446,0,0
"gene:Zm00001eb161410",266775.910383816,-11.4328111872939,0.28464996636062,-40.1644564848105,0,0
"gene:Zm00001eb164390",34927.144290037,-4.33305399712216,0.0974338284124744,-44.4717616840292,0,0
"gene:Zm00001eb225360",5779.62398541033,6.00405868418307,0.152904366189635,39.2667576067561,0,0
"gene:Zm00001eb341970",7601.40602562347,4.25657157564497,0.109260214796219,38.958110997529,0,0
"gene:Zm00001eb357740",116840.085243754,-10.8445830908661,0.151411559808138,-71.6232175707578,0,0
"gene:Zm00001eb392300",7891.07230105215,7.07019145518282,0.152738660037423,46.2894689101669,0,0
"gene:Zm00001eb370650",3368.02322693119,6.40146563063969,0.167000402078947,38.3320372343385,1.79839895086214e-321,4.06243501030382e-318
"gene:Zm00001eb011880",16849.2604185873,6.0249744743297,0.159208839480741,37.8432158288454,2.21378083444398e-313,4.61607362148252e-310
"gene:Zm00001eb197410",54521.5681992503,-5.77658196957219,0.154686495600183,-37.3438026839969,3.1962549497811e-305,6.18863449455116e-302
"gene:Zm00001eb037110",16828.9912857052,5.07543897776675,0.141188144816233,35.9480534599617,5.42853284102041e-283,9.81008264810268e-280
"gene:Zm00001eb033390",16030.2134882446,-5.04976320547122,0.141645379941962,-35.6507441862229,2.2945315544681e-278,3.88736667793543e-275
"gene:Zm00001eb161390",14855.2452494765,-10.7187319557443,0.30127853987843,-35.5774824189917,3.12411287199465e-277,4.98148986006818e-274
"gene:Zm00001eb071090",8228.40271410765,-10.2929282138229,0.289765800825865,-35.5215425163595,2.2859292874605e-276,3.44248251084398e-273
"gene:Zm00001eb418610",21412.3794843715,9.89352548757322,0.279879052982449,35.3492888522588,1.0281395436271e-273,1.46683045311051e-270
"gene:Zm00001eb395360",4652.43289844614,8.52520451020894,0.242469205974686,35.159947325843,8.19157354242506e-271,1.11024492007258e-267
"gene:Zm00001eb081770",17004.8784518184,11.2876138456095,0.324844836865167,34.7477089509495,1.50094419242374e-264,1.93743305828716e-261
"gene:Zm00001eb386040",7434.45499966745,9.45208988976959,0.279314748421655,33.8402821303968,5.04398500823267e-251,6.21487734628014e-248
"gene:Zm00001eb140370",3281.46196599568,-4.18296391636207,0.123716294868912,-33.8109375227757,1.36216673213377e-250,1.60540233078043e-247
"gene:Zm00001eb397600",58990.7583953798,10.509296512447,0.313767681426273,33.4938782244098,5.91771367347564e-246,6.68381102278767e-243
"gene:Zm00001eb330550",1752.31116232156,-4.63644023452308,0.140126154005182,-33.0876149954963,4.47912420478144e-240,4.85662479276043e-237
"gene:Zm00001eb400020",11162.2728919476,11.3759292805706,0.345077445608503,32.9663077820414,2.47028191990732e-238,2.57545892318952e-235
"gene:Zm00001eb339850",1143.80378333333,-5.84810566356781,0.177455944682335,-32.9552536210411,3.55736754220588e-238,3.57146525802129e-235
"gene:Zm00001eb060560",3102.66537230812,5.14366961300862,0.158297778737106,32.4936310164592,1.31173124541577e-231,1.26989638819591e-228
"gene:Zm00001eb075450",10037.1812864668,6.63466951058633,0.205777016366747,32.2420337690272,4.54945942073396e-228,4.25248953509777e-225
"gene:Zm00001eb042940",2902.84010355352,-4.12042636352738,0.127902334950818,-32.2154115881607,1.07384607302295e-227,9.70291516714434e-225
"gene:Zm00001eb037640",4381.21837576894,4.00965764390385,0.1247380005385,32.1446361701643,1.04960231532596e-226,9.17792579404541e-224
"gene:Zm00001eb147750",19011.1379089164,-4.1292323202099,0.129117041129093,-31.9805370700946,2.03356611350562e-224,1.7226211449624e-221
"gene:Zm00001eb057010",12472.53659994,11.4703627679054,0.360832576046293,31.7886009450373,9.30385981613241e-222,7.64241600108792e-219
"gene:Zm00001eb121900",14343.7973996,10.9261326936033,0.345624092151211,31.6127635246652,2.46545429605393e-219,1.96561969420982e-216
"gene:Zm00001eb148420",3011.27483935553,8.06570647388689,0.255961756593099,31.5113733443739,6.06831393586548e-218,4.69982245312873e-215
"gene:Zm00001eb395330",3407.90670390017,8.76576963736268,0.27847672802043,31.4775661854214,1.76174628945794e-217,1.3265460185649e-214
"gene:Zm00001eb112330",4584.37829820277,9.23337835414273,0.294828054246547,31.3178417764186,2.66763398655736e-215,1.9543663371246e-212
"gene:Zm00001eb061250",2260.65176593182,5.14214967869029,0.164346645192308,31.2884371486456,6.70321015651201e-215,4.78168204506766e-212
"gene:Zm00001eb222300",9933.11809197161,5.30675266361034,0.169946204042071,31.2260735302839,4.71763728600436e-214,3.27899984389026e-211
"gene:Zm00001eb193940",23488.3083994148,10.1142757734212,0.32488840644485,31.1315380074606,9.01827930207008e-213,6.11146242603034e-210
"gene:Zm00001eb011940",12839.9289791635,-5.59826924358945,0.180292157513656,-31.0510968463251,1.10261757981719e-211,7.28991578929382e-209
"gene:Zm00001eb144530",2341.88986503524,-4.35230922145412,0.140293650065323,-31.0228525626613,2.65172992671158e-211,1.71143912198502e-208
"gene:Zm00001eb229930",5602.23299790396,4.58378711574317,0.14810471198711,30.9496372819124,2.5693467771098e-210,1.61970425783989e-207
"gene:Zm00001eb301210",5790.98501285445,-4.61480312489441,0.149279149025217,-30.9139163441698,7.76569686174823e-210,4.78419874616839e-207
"gene:Zm00001eb314010",4291.36640362807,-6.31611117723734,0.205158390697785,-30.7865116106389,3.97144678881761e-208,2.39231129121064e-205
"gene:Zm00001eb124960",36446.5264325869,9.77246923200596,0.321351148748629,30.410562619928,3.9826789172183e-203,2.34692342193558e-200
"gene:Zm00001eb053420",2079.24215555766,-4.75209113056593,0.157110188531057,-30.2468679784351,5.7363227465376e-201,3.30839363171053e-198
"gene:Zm00001eb056010",13648.7438785551,4.55589614171888,0.154363664113049,29.5140450824124,1.90126958550654e-191,1.07370238863179e-188
"gene:Zm00001eb372220",2192.10713775202,4.10310178189723,0.14017771197257,29.2707144677901,2.44756122670216e-188,1.35400086065746e-185
"gene:Zm00001eb395230",2131.79342531305,-5.43494212162639,0.186308934128869,-29.1716666569896,4.43791055877835e-187,2.40596883033609e-184
"gene:Zm00001eb186970",2259.65992747256,6.85375896163681,0.236237796263112,29.0121185942802,4.6276075304752e-185,2.45961877114885e-182
"gene:Zm00001eb249940",13914.6091029009,4.97141379740634,0.17293637018733,28.7470691793817,9.85481444791062e-182,5.13720106229833e-179
"gene:Zm00001eb142500",1418.86891734727,5.24791080727942,0.184103119298739,28.5052791461061,1.00759809000515e-178,5.1533889482584e-176
"gene:Zm00001eb124950",5845.5995363792,10.3721839094365,0.367781234178696,28.2020476999023,5.51904438721135e-175,2.77045807785441e-172
"gene:Zm00001eb216840",1108.26136514311,5.11270957788927,0.18131331360107,28.1982027483011,6.15194842127903e-175,3.03201574282928e-172
"gene:Zm00001eb234160",3632.30669045313,5.04469012263033,0.179200562955421,28.1510841229068,2.3242616411489e-174,1.12506714833256e-171
"gene:Zm00001eb370480",2082.04177870908,-3.14150997698378,0.111699917078611,-28.1245506634789,4.90834425579164e-174,2.33421908318849e-171
"gene:Zm00001eb065160",11644.0391198795,3.51717486633567,0.12560237923433,28.0024541555368,1.51673784659531e-172,7.08865738063089e-170
"gene:Zm00001eb015620",6065.47256281374,5.50393987802188,0.198588222164526,27.7153388958888,4.56218036618409e-169,2.09605124044326e-166
"gene:Zm00001eb336580",58641.8608019403,-5.0233620749655,0.182092874631426,-27.5868129663683,1.60183007620251e-167,7.23680131260358e-165
"gene:Zm00001eb159720",7253.45321676725,-3.61243498754575,0.131718310924241,-27.4254578744445,1.36353740604999e-165,6.05924728947492e-163
"gene:Zm00001eb295610",61620.7146435222,-4.16580690434309,0.151901364059106,-27.4244206439262,1.40293442589333e-165,6.1337650778533e-163
"gene:Zm00001eb293780",5927.97710426678,8.06633546703097,0.298041065425677,27.0645102395881,2.57788036793192e-161,1.10918417672271e-158
"gene:Zm00001eb293010",1108.83207258352,-7.66214554554446,0.284586575010441,-26.9237772205641,1.15715443710463e-159,4.90109145728048e-157
"gene:Zm00001eb312390",6270.7856383941,-4.28924990407331,0.159387644735003,-26.910805484356,1.64149680662169e-159,6.84554675955295e-157
"gene:Zm00001eb371820",4684.72193549108,-5.86295173361287,0.217884007519435,-26.9085914122903,1.74241237656432e-159,7.15629883204983e-157
"gene:Zm00001eb275090",740.376182666928,-5.95386592082911,0.221465899969928,-26.8838946385768,3.38866726468546e-159,1.37099408274371e-156
"gene:Zm00001eb083380",1192.96429021969,6.97814838929852,0.259580065849837,26.8824509557497,3.52295820648448e-159,1.40436511916434e-156
"gene:Zm00001eb346960",10259.5556187752,3.50604906265386,0.130491361722938,26.8680548379745,5.19000434080248e-159,2.03891953139323e-156
"gene:Zm00001eb035340",3724.49479593694,-6.04456233851277,0.225127271677491,-26.8495340145728,8.54092389199173e-159,3.30741177057457e-156
"gene:Zm00001eb329030",1287.49704171688,4.71916633284758,0.175800391001406,26.8438898569334,9.94038664070076e-159,3.79512761506304e-156
"gene:Zm00001eb090830",2655.95803930883,-8.96631327113007,0.33449080706437,-26.8058585819507,2.7610715316971e-158,1.03950508346824e-155
"gene:Zm00001eb036940",2178.80889282396,-4.03175094535424,0.150794443352978,-26.7367341641149,1.76148799685953e-157,6.54091166176317e-155
"gene:Zm00001eb060680",4057.84780220899,5.40899423128387,0.204483045039221,26.4520426632262,3.45656376976147e-154,1.2661766771206e-151
"gene:Zm00001eb261910",4596.15128876779,-3.77057872078822,0.142579349725371,-26.4454756460238,4.11324398950257e-154,1.48663606431262e-151
"gene:Zm00001eb272290",4781.62149478716,3.59559773353863,0.135976162872838,26.4428533470323,4.40903302599864e-154,1.57257445047033e-151
"gene:Zm00001eb111980",1866.51071949569,-4.62575786052085,0.175218895609835,-26.3998802436306,1.37451405979953e-153,4.83882501545272e-151
"gene:Zm00001eb056340",7463.69304439905,-3.21160252666971,0.121680538888199,-26.3937237294829,1.61744073580957e-153,5.62102128533207e-151
"gene:Zm00001eb244840",15379.1103164238,-3.4532749714382,0.130868568628596,-26.3873518876679,1.91408977330728e-153,6.56775082089119e-151
"gene:Zm00001eb288390",19459.5885823777,2.74879469430333,0.104231855586523,26.3719251550843,2.87708305498977e-153,9.74863629645095e-151
"gene:Zm00001eb125030",11430.8937157493,12.4810235624759,0.474356270049341,26.3114969707845,1.41660204518919e-152,4.74071995542511e-150
"gene:Zm00001eb048560",2179.24926791665,-9.20787238102932,0.350872605845914,-26.2427793666884,8.64145219214166e-152,2.85663225088273e-149
"gene:Zm00001eb390540",1648.77158556655,4.68434932022003,0.178507000238325,26.2418242083837,8.86111401183042e-152,2.89395442793599e-149
"gene:Zm00001eb406490",9001.48525540761,11.8741854749546,0.45288479744318,26.2189977274395,1.61397986261034e-151,5.20835144473552e-149
"gene:Zm00001eb015710",2025.00726730665,7.66010523909993,0.292524705154689,26.1861822407417,3.81828966277494e-151,1.21767503398636e-148
"gene:Zm00001eb046580",2548.88232521867,4.17050762901153,0.159301105054483,26.1800294956219,4.48677811654409e-151,1.41422202796698e-148
"gene:Zm00001eb314620",2254.45753032778,4.09867171203757,0.157647120155387,25.9990268645418,5.07920866178699e-149,1.58255297925356e-146
"gene:Zm00001eb248930",1115.46790423144,5.75007739462223,0.221227264239177,25.9917212934731,6.14320587175069e-149,1.89231683597211e-146
"gene:Zm00001eb335430",1217.17069846022,5.72370696877568,0.22055011827449,25.9519560159661,1.72817441404109e-148,5.26355324060807e-146
"gene:Zm00001eb312080",7224.12608206563,-4.4508408763297,0.17162038021699,-25.9342210447397,2.73969642957919e-148,8.25166123517811e-146
"gene:Zm00001eb026300",2176.08835502452,-4.50993559602356,0.173943168136844,-25.9276385748908,3.25043808473307e-148,9.68237639152301e-146
"gene:Zm00001eb101660",8641.2992051214,-3.93566687648939,0.153235727495991,-25.6837419105956,1.77602805835081e-145,5.2329122367082e-143
"gene:Zm00001eb107520",2912.76712461145,-3.13531935001581,0.12219406419665,-25.658524173237,3.39643622672846e-145,9.89969858042241e-143
"gene:Zm00001eb211620",1046.9008723295,4.69117754239799,0.183551733277206,25.55779484421,4.49765401105642e-144,1.29699901359262e-141
"gene:Zm00001eb283800",4017.88388006252,5.32307564637348,0.209381658677365,25.4228363649357,1.41029416963694e-142,4.02408884803668e-140
"gene:Zm00001eb005330",23947.999967966,-2.86396960632445,0.112911824602386,-25.3646561501401,6.193473018039e-142,1.74881742812482e-139
"gene:Zm00001eb259960",3659.16283695827,3.29964314882642,0.130764038614921,25.2335671471829,1.71588098889837e-140,4.79509133670806e-138
"gene:Zm00001eb409920",966.115938540476,4.10267730678114,0.164002236945929,25.0159838254754,4.09645311989374e-138,1.13308729307102e-135
"gene:Zm00001eb070100",1764.4462418531,-4.15333205158278,0.167795437174049,-24.7523539467564,2.92453965775935e-135,8.00762590938209e-133
"gene:Zm00001eb163720",2173.83956544091,-3.05479815135126,0.123568002414826,-24.7215953293159,6.2667107869211e-135,1.6987172930107e-132
"gene:Zm00001eb070360",2011.25227331401,-3.49261000497847,0.141408554717699,-24.698717923756,1.10394886107759e-134,2.96284572051786e-132
"gene:Zm00001eb234390",23727.2528162786,-3.65342965968302,0.14817840634207,-24.6556144709038,3.20369778073586e-134,8.5139838963144e-132
"gene:Zm00001eb419110",2444.14927417612,-3.06709756457906,0.12440416879492,-24.6542989217279,3.30948865109631e-134,8.70973872478327e-132
"gene:Zm00001eb318180",4009.14056422787,3.6289599129889,0.148026329056907,24.5156381037713,1.00623628332382e-132,2.62269682039026e-130
"gene:Zm00001eb036130",13416.5303832256,3.3746547630603,0.137714332579196,24.5047461644533,1.31471953353612e-132,3.39410499005367e-130
"gene:Zm00001eb313510",1541.62280570947,-4.23007705959445,0.172735697962202,-24.4887253155979,1.94786460613791e-132,4.98120432816795e-130
"gene:Zm00001eb116580",2948.58382200509,-4.77162716846679,0.195223049603828,-24.4419251627818,6.13261492825602e-132,1.55361488654426e-129
"gene:Zm00001eb430160",1139.36104163143,-8.32503111226436,0.341433972315978,-24.3825506167266,2.61934885304824e-131,6.57432308884988e-129
"gene:Zm00001eb063430",2591.03805973791,2.95808413412798,0.121640151605842,24.3183200207875,1.25484564691542e-130,3.12065146338865e-128
"gene:Zm00001eb369580",1427.12335204156,3.831901272283,0.157725451548336,24.2947554416015,2.22721545023579e-130,5.48846629177651e-128
"gene:Zm00001eb257130",2547.64756487928,8.01819163099517,0.330527402896797,24.2587802424924,5.34194904625261e-130,1.30454245762855e-127
"gene:Zm00001eb200910",6176.67405315969,-5.39482267318744,0.222713060715645,-24.2231984772344,1.26744816155419e-129,3.06756404600441e-127
"gene:Zm00001eb227670",664.488183309567,4.45648307527922,0.184459204874732,24.1597218111488,5.9015429505098e-129,1.41569136955282e-126
"gene:Zm00001eb059380",60928.523254758,-4.54311761585968,0.188057861897391,-24.1580839536425,6.14015655279729e-129,1.46001073400593e-126
"gene:Zm00001eb080840",96292.1832683036,-4.70367145539088,0.194983160154742,-24.1234753383726,1.41789423715937e-128,3.32725028927134e-126
"gene:Zm00001eb235800",1140.61706670073,6.68434565711834,0.277090824136349,24.1233020903974,1.42384267368383e-128,3.32725028927134e-126
"gene:Zm00001eb017120",1126.37709015752,-7.87051641392941,0.326529526185412,-24.1035366874,2.29512582138995e-128,5.31743381542029e-126
"gene:Zm00001eb130650",1115.02068186808,3.93446836690804,0.163365938041223,24.0837742192943,3.69786341365082e-128,8.49474436896888e-126
"gene:Zm00001eb217010",11073.7554776266,4.35476169611757,0.180937798680257,24.0677278483589,5.44527273277111e-128,1.24037821821199e-125
"gene:Zm00001eb287980",3231.36315820456,5.8329875681622,0.242805382736082,24.023304188863,1.58755280361698e-127,3.58614948730379e-125
"gene:Zm00001eb001950",10037.8893100474,-3.58370148609295,0.149291640573892,-24.0047029580279,2.4834672613327e-127,5.56358240106988e-125
"gene:Zm00001eb223890",4867.90971659648,-3.53950897613208,0.147554612026398,-23.9877895209324,3.72928707990746e-127,8.286047940578e-125
"gene:Zm00001eb299760",29320.6495005446,-4.32827522402625,0.180771576869131,-23.9433394286298,1.08410188646269e-126,2.38916665336132e-124
"gene:Zm00001eb123430",2029.85451975567,-2.68152679788578,0.112217652932107,-23.8957661991749,3.38943844453509e-126,7.40947644483974e-124
"gene:Zm00001eb097390",1086.05031891985,4.43799552238337,0.18590691746296,23.8721376425791,5.96550334552135e-126,1.29365519349638e-123
"gene:Zm00001eb063710",6617.01999268584,3.41224372615109,0.142969343082626,23.8669609342687,6.7515712097292e-126,1.45249873636611e-123
"gene:Zm00001eb316410",7749.08587937807,4.13318887262022,0.173205712435045,23.8628900543348,7.441678901139e-126,1.58835897616673e-123
"gene:Zm00001eb433610",55040.5975401098,-5.2724403577986,0.221225951137052,-23.8328294248456,1.52599886270031e-125,3.23166024775135e-123
"gene:Zm00001eb037520",9067.67384293967,-3.21894686982976,0.1350884772138,-23.82843404723,1.69482181482496e-125,3.56135929724497e-123
"gene:Zm00001eb332050",25862.1601697864,5.37958633885508,0.22612925114165,23.789873763325,4.25153136257925e-125,8.86509697272583e-123
"gene:Zm00001eb251520",38253.0137717975,-4.06893662244335,0.171369156674957,-23.7436928639443,1.27660197522954e-124,2.64159158340055e-122
"gene:Zm00001eb111810",741.604241838255,4.80668173339732,0.203376207706423,23.6344348614064,1.70647942627105e-123,3.50435892484314e-121
"gene:Zm00001eb368000",3116.62696424664,5.74535227583933,0.244960591317352,23.4541901003011,1.1979711788812e-121,2.44160937939343e-119
"gene:Zm00001eb281500",2877.53326610673,5.20706528700088,0.222210428013849,23.4330374750745,1.96879649716813e-121,3.98269900363706e-119
"gene:Zm00001eb218430",675.983304313516,-4.94114940886693,0.210927832218427,-23.425781969589,2.33432602380163e-121,4.68715374275488e-119
"gene:Zm00001eb320280",10653.5071731277,-3.94878664628336,0.168857250998664,-23.385354332901,6.02354545158655e-121,1.20059004820703e-118
"gene:Zm00001eb113490",4313.38560790743,10.9357204703433,0.468811728145685,23.32646521792,2.38932766555128e-120,4.72755511168603e-118
"gene:Zm00001eb409090",1498.63454690174,-3.81351885774679,0.16463445669474,-23.1635523590162,1.06155572625077e-118,2.08518775880287e-116
"gene:Zm00001eb059780",1471.05027700727,-4.85092032832366,0.20943240588708,-23.1622241447159,1.0947849030397e-118,2.13498808393504e-116
"gene:Zm00001eb185100",1853.76811755331,3.80173668107642,0.164378034260301,23.1280091539248,2.42041902155832e-118,4.68644988695581e-116
"gene:Zm00001eb228120",6527.29051540538,3.7843091867994,0.163808133374379,23.1020835708473,4.41200466621888e-118,8.4820007437727e-116
"gene:Zm00001eb260570",907.283073074053,-3.29877820067886,0.142857495785288,-23.091390357541,5.65063964029301e-118,1.07867527274241e-115
"gene:Zm00001eb294690",664.337345541721,-5.34797991350148,0.23181622230013,-23.0699122798124,9.28521989716214e-118,1.76010108917744e-115
